ENSEMBL_ID	symbol
ENSG00000065518	NDUFB4
ENSG00000065526	SPEN
ENSG00000065534	MYLK
ENSG00000065548	ZC3H15
ENSG00000065559	MAP2K4
ENSG00000065600	TMEM206
ENSG00000065609	SNAP91
ENSG00000065613	SLK
ENSG00000065615	CYB5R4
ENSG00000065618	COL17A1
ENSG00000065621	GSTO2
ENSG00000065665	SEC61A2
ENSG00000065675	PRKCQ
ENSG00000065717	TLE2
ENSG00000065802	ASB1
ENSG00000065809	FAM107B
ENSG00000065833	ME1
ENSG00000065882	TBC1D1
ENSG00000065883	CDK13
ENSG00000065911	MTHFD2
ENSG00000065923	SLC9A7
ENSG00000065970	FOXJ2
ENSG00000065978	YBX1
ENSG00000065989	PDE4A
ENSG00000066027	PPP2R5A
ENSG00000066032	CTNNA2
ENSG00000066044	ELAVL1
ENSG00000066056	TIE1
ENSG00000066084	DIP2B
ENSG00000066117	SMARCD1
ENSG00000066135	KDM4A
ENSG00000066136	NFYC
ENSG00000066185	ZMYND12
ENSG00000066230	SLC9A3
ENSG00000066248	NGEF
ENSG00000066279	ASPM
ENSG00000066294	CD84
ENSG00000066322	ELOVL1
ENSG00000066336	SPI1
ENSG00000066379	ZNRD1
ENSG00000066382	MPPED2
ENSG00000066405	CLDN18
ENSG00000066422	ZBTB11
ENSG00000066427	ATXN3
ENSG00000066455	GOLGA5
ENSG00000066468	FGFR2
ENSG00000066557	LRRC40
ENSG00000066583	ISOC1
ENSG00000066629	EML1
ENSG00000066651	TRMT11
ENSG00000066654	THUMPD1
ENSG00000066697	MSANTD3
ENSG00000066735	KIF26A
ENSG00000066739	ATG2B
ENSG00000066777	ARFGEF1
ENSG00000066813	ACSM2B
ENSG00000066827	ZFAT
ENSG00000066855	MTFR1
ENSG00000066923	STAG3
ENSG00000066926	FECH
ENSG00000066933	MYO9A
ENSG00000067048	DDX3Y
ENSG00000067057	PFKP
ENSG00000067064	IDI1
ENSG00000067066	SP100
ENSG00000067082	KLF6
ENSG00000067113	PLPP1
ENSG00000067141	NEO1
ENSG00000067167	TRAM1
ENSG00000067177	PHKA1
ENSG00000067182	TNFRSF1A
ENSG00000067191	CACNB1
ENSG00000067208	EVI5
ENSG00000067221	STOML1
ENSG00000067225	PKM
ENSG00000067248	DHX29
ENSG00000067334	DNTTIP2
ENSG00000067365	METTL22
ENSG00000067369	TP53BP1
ENSG00000067445	TRO
ENSG00000067533	RRP15
ENSG00000067560	RHOA
ENSG00000067596	DHX8
ENSG00000067601	PMS2P4
ENSG00000067606	PRKCZ
ENSG00000067646	ZFY
ENSG00000067704	IARS2
ENSG00000067715	SYT1
ENSG00000067798	NAV3
ENSG00000067829	IDH3G
ENSG00000067836	ROGDI
ENSG00000067840	PDZD4
ENSG00000067842	ATP2B3
ENSG00000067900	ROCK1
ENSG00000067955	CBFB
ENSG00000067992	PDK3
ENSG00000068001	HYAL2
ENSG00000068024	HDAC4
ENSG00000068028	RASSF1
ENSG00000068078	FGFR3
ENSG00000068079	IFI35
ENSG00000068097	HEATR6
ENSG00000068120	COASY
ENSG00000068137	PLEKHH3
ENSG00000068305	MEF2A
ENSG00000068308	OTUD5
ENSG00000068323	TFE3
ENSG00000068354	TBC1D25
ENSG00000068366	ACSL4
ENSG00000068383	INPP5A
ENSG00000068394	GPKOW
ENSG00000068400	GRIPAP1
ENSG00000068438	FTSJ1
ENSG00000068489	PRR11
ENSG00000068615	REEP1
ENSG00000068650	ATP11A
ENSG00000068654	POLR1A
ENSG00000068697	LAPTM4A
ENSG00000068724	TTC7A
ENSG00000068745	IP6K2
ENSG00000068781	STON1-GTF2A1L
ENSG00000068784	SRBD1
ENSG00000068793	NA
ENSG00000068796	KIF2A
ENSG00000068831	RASGRP2
ENSG00000068878	PSME4
ENSG00000068885	IFT80
ENSG00000068903	SIRT2
ENSG00000068912	ERLEC1
ENSG00000068971	PPP2R5B
ENSG00000068976	PYGM
ENSG00000068985	PAGE1
ENSG00000069011	PITX1
ENSG00000069018	TRPC7
ENSG00000069020	MAST4
ENSG00000069122	ADGRF5
ENSG00000069188	SDK2
ENSG00000069206	ADAM7
ENSG00000069248	NUP133
ENSG00000069275	NUCKS1
ENSG00000069329	VPS35
ENSG00000069345	DNAJA2
ENSG00000069399	BCL3
ENSG00000069424	KCNAB2
ENSG00000069431	ABCC9
ENSG00000069482	GAL
ENSG00000069493	CLEC2D
ENSG00000069509	FUNDC1
ENSG00000069535	MAOB
ENSG00000069667	RORA
ENSG00000069696	DRD4
ENSG00000069702	TGFBR3
ENSG00000069712	NA
ENSG00000069764	PLA2G10
ENSG00000069812	HES2
ENSG00000069849	ATP1B3
ENSG00000069869	NEDD4
ENSG00000069943	PIGB
ENSG00000069956	MAPK6
ENSG00000069966	GNB5
ENSG00000069974	RAB27A
ENSG00000069998	HDHD5
ENSG00000070010	UFD1
ENSG00000070018	LRP6
ENSG00000070019	GUCY2C
ENSG00000070031	SCT
ENSG00000070047	PHRF1
ENSG00000070061	ELP1
ENSG00000070081	NUCB2
ENSG00000070087	PFN2
ENSG00000070159	PTPN3
ENSG00000070182	SPTB
ENSG00000070190	DAPP1
ENSG00000070193	FGF10
ENSG00000070214	SLC44A1
ENSG00000070269	TMEM260
ENSG00000070366	SMG6
ENSG00000070367	EXOC5
ENSG00000070371	CLTCL1
ENSG00000070388	FGF22
ENSG00000070404	FSTL3
ENSG00000070413	DGCR2
ENSG00000070423	RNF126
ENSG00000070444	MNT
ENSG00000070476	ZXDC
ENSG00000070495	JMJD6
ENSG00000070501	POLB
ENSG00000070526	ST6GALNAC1
ENSG00000070540	WIPI1
ENSG00000070601	FRMPD1
ENSG00000070610	GBA2
ENSG00000070614	NDST1
ENSG00000070669	ASNS
ENSG00000070718	AP3M2
ENSG00000070729	CNGB1
ENSG00000070731	ST6GALNAC2
ENSG00000070748	CHAT
ENSG00000070756	PABPC1
ENSG00000070759	TESK2
ENSG00000070761	CFAP20
ENSG00000070770	CSNK2A2
ENSG00000070778	PTPN21
ENSG00000070785	EIF2B3
ENSG00000070808	CAMK2A
ENSG00000070814	TCOF1
ENSG00000070831	CDC42
ENSG00000070882	OSBPL3
ENSG00000070886	EPHA8
ENSG00000070915	SLC12A3
ENSG00000070950	RAD18
ENSG00000070961	ATP2B1
ENSG00000070985	TRPM5
ENSG00000071051	NCK2
ENSG00000071054	MAP4K4
ENSG00000071073	MGAT4A
ENSG00000071082	RPL31
ENSG00000071127	WDR1
ENSG00000071189	SNX13
ENSG00000071203	MS4A12
ENSG00000071205	ARHGAP10
ENSG00000071242	RPS6KA2
ENSG00000071243	ING3
ENSG00000071246	VASH1
ENSG00000071282	LMCD1
ENSG00000071462	BUD23
ENSG00000071537	SEL1L
ENSG00000071539	TRIP13
ENSG00000071553	ATP6AP1
ENSG00000071564	TCF3
ENSG00000071575	TRIB2
ENSG00000071626	DAZAP1
ENSG00000071655	MBD3
ENSG00000071677	PRLH
ENSG00000071794	HLTF
ENSG00000071859	FAM50A
ENSG00000071889	FAM3A
ENSG00000071894	CPSF1
ENSG00000071909	MYO3B
ENSG00000071967	CYBRD1
ENSG00000071991	CDH19
ENSG00000071994	PDCD2
ENSG00000072041	SLC6A15
ENSG00000072042	RDH11
ENSG00000072062	PRKACA
ENSG00000072071	ADGRL1
ENSG00000072080	SPP2
ENSG00000072110	ACTN1
ENSG00000072121	ZFYVE26
ENSG00000072133	RPS6KA6
ENSG00000072134	EPN2
ENSG00000072135	PTPN18
ENSG00000072163	LIMS2
ENSG00000072182	ASIC4
ENSG00000072195	SPEG
ENSG00000072201	LNX1
ENSG00000072210	ALDH3A2
ENSG00000072274	TFRC
ENSG00000072310	SREBF1
ENSG00000072315	TRPC5
ENSG00000072364	AFF4
ENSG00000072401	UBE2D1
ENSG00000072415	MPP5
ENSG00000072422	RHOBTB1
ENSG00000072444	NA
ENSG00000072501	SMC1A
ENSG00000072506	HSD17B10
ENSG00000072518	MARK2
ENSG00000072571	HMMR
ENSG00000072609	CHFR
ENSG00000072657	TRHDE
ENSG00000072682	P4HA2
ENSG00000072694	FCGR2B
ENSG00000072736	NFATC3
ENSG00000072756	TRNT1
ENSG00000072778	ACADVL
ENSG00000072786	STK10
ENSG00000072803	FBXW11
ENSG00000072818	ACAP1
ENSG00000072832	CRMP1
ENSG00000072840	EVC
ENSG00000072849	DERL2
ENSG00000072858	SIDT1
ENSG00000072864	NDE1
ENSG00000072952	MRVI1
ENSG00000072954	TMEM38A
ENSG00000072958	AP1M1
ENSG00000073008	PVR
ENSG00000073009	NA
ENSG00000073050	XRCC1
ENSG00000073060	SCARB1
ENSG00000073067	CYP2W1
ENSG00000073111	MCM2
ENSG00000073146	MOV10L1
ENSG00000073150	PANX2
ENSG00000073169	SELENOO
ENSG00000073282	TP63
ENSG00000073331	ALPK1
ENSG00000073350	LLGL2
ENSG00000073417	PDE8A
ENSG00000073464	CLCN4
ENSG00000073536	NLE1
ENSG00000073578	SDHA
ENSG00000073584	SMARCE1
ENSG00000073598	FNDC8
ENSG00000073605	GSDMB
ENSG00000073614	KDM5A
ENSG00000073670	ADAM11
ENSG00000073711	PPP2R3A
ENSG00000073712	FERMT2
ENSG00000073734	ABCB11
ENSG00000073737	DHRS9
ENSG00000073754	CD5L
ENSG00000073756	PTGS2
ENSG00000073792	IGF2BP2
ENSG00000073803	MAP3K13
ENSG00000073849	ST6GAL1
ENSG00000073861	TBX21
ENSG00000073905	NA
ENSG00000073910	FRY
ENSG00000073921	PICALM
ENSG00000073969	NSF
ENSG00000074047	GLI2
ENSG00000074054	CLASP1
ENSG00000074071	MRPS34
ENSG00000074181	NOTCH3
ENSG00000074201	CLNS1A
ENSG00000074211	PPP2R2C
ENSG00000074219	TEAD2
ENSG00000074266	EED
ENSG00000074276	CDHR2
ENSG00000074317	SNCB
ENSG00000074319	TSG101
ENSG00000074356	NCBP3
ENSG00000074370	ATP2A3
ENSG00000074410	CA12
ENSG00000074416	MGLL
ENSG00000074527	NTN4
ENSG00000074582	BCS1L
ENSG00000074590	NUAK1
ENSG00000074603	DPP8
ENSG00000074621	SLC24A1
ENSG00000074657	ZNF532
ENSG00000074660	SCARF1
ENSG00000074695	LMAN1
ENSG00000074696	HACD3
ENSG00000074706	IPCEF1
ENSG00000074755	ZZEF1
ENSG00000074771	NOX3
ENSG00000074800	ENO1
ENSG00000074803	SLC12A1
ENSG00000074842	MYDGF
ENSG00000074855	ANO8
ENSG00000074935	TUBE1
ENSG00000074964	ARHGEF10L
ENSG00000074966	TXK
ENSG00000075035	WSCD2
ENSG00000075043	KCNQ2
ENSG00000075073	TACR2
ENSG00000075089	ACTR6
ENSG00000075131	TIPIN
ENSG00000075142	SRI
ENSG00000075151	EIF4G3
ENSG00000075188	NUP37
ENSG00000075213	SEMA3A
ENSG00000075218	GTSE1
ENSG00000075223	SEMA3C
ENSG00000075234	TTC38
ENSG00000075239	ACAT1
ENSG00000075240	GRAMD4
ENSG00000075275	CELSR1
ENSG00000075290	WNT8B
ENSG00000075292	ZNF638
ENSG00000075303	SLC25A40
ENSG00000075336	TIMM21
ENSG00000075340	ADD2
ENSG00000075388	FGF4
ENSG00000075391	RASAL2
ENSG00000075399	VPS9D1
ENSG00000075407	ZNF37A
ENSG00000075413	MARK3
ENSG00000075415	SLC25A3
ENSG00000075420	FNDC3B
ENSG00000075426	FOSL2
ENSG00000075429	CACNG5
ENSG00000075461	CACNG4
ENSG00000075539	FRYL
ENSG00000075568	TMEM131
ENSG00000075618	FSCN1
ENSG00000075624	ACTB
ENSG00000075643	MOCOS
ENSG00000075651	PLD1
ENSG00000075673	ATP12A
ENSG00000075702	WDR62
ENSG00000075711	DLG1
ENSG00000075785	RAB7A
ENSG00000075790	BCAP29
ENSG00000075826	SEC31B
ENSG00000075856	SART3
ENSG00000075884	ARHGAP15
ENSG00000075886	TUBA3D
ENSG00000075891	PAX2
ENSG00000075914	EXOSC7
ENSG00000075945	KIFAP3
ENSG00000075975	MKRN2
ENSG00000076003	MCM6
ENSG00000076043	REXO2
ENSG00000076053	RBM7
ENSG00000076067	RBMS2
ENSG00000076108	BAZ2A
ENSG00000076201	PTPN23
ENSG00000076242	MLH1
ENSG00000076248	UNG
ENSG00000076258	FMO4
ENSG00000076321	KLHL20
ENSG00000076344	RGS11
ENSG00000076351	SLC46A1
ENSG00000076356	PLXNA2
ENSG00000076382	SPAG5
ENSG00000076513	ANKRD13A
ENSG00000076554	TPD52
ENSG00000076555	ACACB
ENSG00000076604	TRAF4
ENSG00000076641	PAG1
ENSG00000076650	GPATCH1
ENSG00000076662	ICAM3
ENSG00000076685	NT5C2
ENSG00000076706	MCAM
ENSG00000076716	GPC4
ENSG00000076770	MBNL3
ENSG00000076826	CAMSAP3
ENSG00000076864	RAP1GAP
ENSG00000076924	XAB2
ENSG00000076928	ARHGEF1
ENSG00000076944	STXBP2
ENSG00000076984	MAP2K7
ENSG00000077009	NMRK2
ENSG00000077044	DGKD
ENSG00000077063	CTTNBP2
ENSG00000077080	ACTL6B
ENSG00000077092	RARB
ENSG00000077097	TOP2B
ENSG00000077147	TM9SF3
ENSG00000077150	NFKB2
ENSG00000077152	UBE2T
ENSG00000077157	PPP1R12B
ENSG00000077232	DNAJC10
ENSG00000077235	GTF3C1
ENSG00000077238	IL4R
ENSG00000077254	USP33
ENSG00000077264	PAK3
ENSG00000077274	CAPN6
ENSG00000077279	DCX
ENSG00000077312	SNRPA
ENSG00000077327	SPAG6
ENSG00000077348	EXOSC5
ENSG00000077380	DYNC1I2
ENSG00000077420	APBB1IP
ENSG00000077454	LRCH4
ENSG00000077458	FAM76B
ENSG00000077463	SIRT6
ENSG00000077498	TYR
ENSG00000077514	POLD3
ENSG00000077522	ACTN2
ENSG00000077549	CAPZB
ENSG00000077585	GPR137B
ENSG00000077616	NAALAD2
ENSG00000077684	JADE1
ENSG00000077713	SLC25A43
ENSG00000077721	UBE2A
ENSG00000077782	FGFR1
ENSG00000077800	FKBP6
ENSG00000077809	NA
ENSG00000077935	SMC1B
ENSG00000077942	FBLN1
ENSG00000077943	ITGA8
ENSG00000077984	CST7
ENSG00000078018	MAP2
ENSG00000078043	PIAS2
ENSG00000078053	AMPH
ENSG00000078061	ARAF
ENSG00000078070	MCCC1
ENSG00000078081	LAMP3
ENSG00000078098	FAP
ENSG00000078114	NEBL
ENSG00000078124	ACER3
ENSG00000078140	UBE2K
ENSG00000078142	PIK3C3
ENSG00000078177	N4BP2
ENSG00000078237	TIGAR
ENSG00000078246	TULP3
ENSG00000078269	SYNJ2
ENSG00000078295	ADCY2
ENSG00000078304	PPP2R5C
ENSG00000078319	NA
ENSG00000078328	RBFOX1
ENSG00000078369	GNB1
ENSG00000078399	HOXA9
ENSG00000078401	EDN1
ENSG00000078403	MLLT10
ENSG00000078487	ZCWPW1
ENSG00000078549	ADCYAP1R1
ENSG00000078579	FGF20
ENSG00000078589	P2RY10
ENSG00000078596	ITM2A
ENSG00000078618	NRDC
ENSG00000078668	VDAC3
ENSG00000078674	PCM1
ENSG00000078687	TNRC6C
ENSG00000078699	CBFA2T2
ENSG00000078725	BRINP1
ENSG00000078747	ITCH
ENSG00000078795	PKD2L2
ENSG00000078804	TP53INP2
ENSG00000078808	SDF4
ENSG00000078814	MYH7B
ENSG00000078898	BPIFB2
ENSG00000078900	TP73
ENSG00000078902	TOLLIP
ENSG00000078967	UBE2D4
ENSG00000079101	CLUL1
ENSG00000079102	RUNX1T1
ENSG00000079112	CDH17
ENSG00000079134	THOC1
ENSG00000079150	FKBP7
ENSG00000079156	OSBPL6
ENSG00000079215	SLC1A3
ENSG00000079246	XRCC5
ENSG00000079257	LXN
ENSG00000079263	SP140
ENSG00000079277	MKNK1
ENSG00000079308	TNS1
ENSG00000079313	REXO1
ENSG00000079332	SAR1A
ENSG00000079335	CDC14A
ENSG00000079337	RAPGEF3
ENSG00000079385	CEACAM1
ENSG00000079387	SENP1
ENSG00000079393	DUSP13
ENSG00000079432	CIC
ENSG00000079435	LIPE
ENSG00000079459	FDFT1
ENSG00000079462	PAFAH1B3
ENSG00000079482	OPHN1
ENSG00000079557	AFM
ENSG00000079616	KIF22
ENSG00000079689	SCGN
ENSG00000079691	CARMIL1
ENSG00000079739	PGM1
ENSG00000079785	DDX1
ENSG00000079805	DNM2
ENSG00000079819	EPB41L2
ENSG00000079841	RIMS1
ENSG00000079931	MOXD1
ENSG00000079950	STX7
ENSG00000079974	RABL2B
ENSG00000079999	KEAP1
ENSG00000080007	DDX43
ENSG00000080031	PTPRH
ENSG00000080166	DCT
ENSG00000080189	SLC35C2
ENSG00000080200	CRYBG3
ENSG00000080224	EPHA6
ENSG00000080293	SCTR
ENSG00000080298	RFX3
ENSG00000080345	RIF1
ENSG00000080371	RAB21
ENSG00000080493	SLC4A4
ENSG00000080503	SMARCA2
ENSG00000080511	RDH8
ENSG00000080546	SESN1
ENSG00000080561	MID2
ENSG00000080572	PIH1D3
ENSG00000080573	COL5A3
ENSG00000080603	SRCAP
ENSG00000080608	PUM3
ENSG00000080618	CPB2
ENSG00000080644	CHRNA3
ENSG00000080709	KCNN2
ENSG00000080802	CNOT4
ENSG00000080815	PSEN1
ENSG00000080819	CPOX
ENSG00000080822	CLDND1
ENSG00000080823	MOK
ENSG00000080824	HSP90AA1
ENSG00000080839	RBL1
ENSG00000080845	DLGAP4
ENSG00000080854	IGSF9B
ENSG00000080910	CFHR2
ENSG00000080947	CROCCP3
ENSG00000080986	NDC80
ENSG00000081014	AP4E1
ENSG00000081019	RSBN1
ENSG00000081026	MAGI3
ENSG00000081041	CXCL2
ENSG00000081051	AFP
ENSG00000081052	COL4A4
ENSG00000081059	TCF7
ENSG00000081087	OSTM1
ENSG00000081138	CDH7
ENSG00000081148	IMPG2
ENSG00000081154	PCNP
ENSG00000081177	EXD2
ENSG00000081181	ARG2
ENSG00000081189	MEF2C
ENSG00000081237	PTPRC
ENSG00000081248	CACNA1S
ENSG00000081277	PKP1
ENSG00000081307	UBA5
ENSG00000081320	STK17B
ENSG00000081377	CDC14B
ENSG00000081386	ZNF510
ENSG00000081479	LRP2
ENSG00000081665	ZNF506
ENSG00000081692	JMJD4
ENSG00000081721	DUSP12
ENSG00000081760	AACS
ENSG00000081791	DELE1
ENSG00000081800	SLC13A1
ENSG00000081803	CADPS2
ENSG00000081818	PCDHB4
ENSG00000081842	PCDHA6
ENSG00000081853	PCDHGA2
ENSG00000081870	HSPB11
ENSG00000081913	PHLPP1
ENSG00000081923	ATP8B1
ENSG00000081985	IL12RB2
ENSG00000082014	SMARCD3
ENSG00000082068	WDR70
ENSG00000082074	FYB1
ENSG00000082126	MPP4
ENSG00000082146	STRADB
ENSG00000082153	BZW1
ENSG00000082175	PGR
ENSG00000082196	C1QTNF3
ENSG00000082212	ME2
ENSG00000082213	C5orf22
ENSG00000082258	CCNT2
ENSG00000082269	FAM135A
ENSG00000082293	COL19A1
ENSG00000082397	EPB41L3
ENSG00000082438	COBLL1
ENSG00000082458	DLG3
ENSG00000082482	KCNK2
ENSG00000082497	SERTAD4
ENSG00000082512	TRAF5
ENSG00000082515	MRPL22
ENSG00000082516	GEMIN5
ENSG00000082556	OPRK1
ENSG00000082641	NFE2L1
ENSG00000082684	SEMA5B
ENSG00000082701	GSK3B
ENSG00000082781	ITGB5
ENSG00000082805	ERC1
ENSG00000082898	XPO1
ENSG00000082929	LINC01587
ENSG00000082996	RNF13
ENSG00000083067	TRPM3
ENSG00000083093	PALB2
ENSG00000083097	DOP1A
ENSG00000083099	LYRM2
ENSG00000083123	BCKDHB
ENSG00000083168	KAT6A
ENSG00000083223	TUT7
ENSG00000083290	ULK2
ENSG00000083307	GRHL2
ENSG00000083312	TNPO1
ENSG00000083444	PLOD1
ENSG00000083454	P2RX5
ENSG00000083457	ITGAE
ENSG00000083520	DIS3
ENSG00000083535	PIBF1
ENSG00000083544	TDRD3
ENSG00000083622	NA
ENSG00000083635	NUFIP1
ENSG00000083642	PDS5B
ENSG00000083720	OXCT1
ENSG00000083750	RRAGB
ENSG00000083782	EPYC
ENSG00000083799	CYLD
ENSG00000083807	SLC27A5
ENSG00000083812	ZNF324
ENSG00000083814	ZNF671
ENSG00000083817	ZNF416
ENSG00000083828	ZNF586
ENSG00000083838	ZNF446
ENSG00000083842	NA
ENSG00000083844	ZNF264
ENSG00000083845	RPS5
ENSG00000083857	FAT1
ENSG00000083896	YTHDC1
ENSG00000083937	CHMP2B
ENSG00000084070	SMAP2
ENSG00000084072	PPIE
ENSG00000084073	ZMPSTE24
ENSG00000084090	STARD7
ENSG00000084092	NOA1
ENSG00000084093	REST
ENSG00000084110	HAL
ENSG00000084112	SSH1
ENSG00000084207	GSTP1
ENSG00000084234	APLP2
ENSG00000084444	FAM234B
ENSG00000084453	SLCO1A2
ENSG00000084463	WBP11
ENSG00000084623	EIF3I
ENSG00000084628	NKAIN1
ENSG00000084636	COL16A1
ENSG00000084652	TXLNA
ENSG00000084674	APOB
ENSG00000084676	NCOA1
ENSG00000084693	AGBL5
ENSG00000084710	EFR3B
ENSG00000084731	KIF3C
ENSG00000084733	RAB10
ENSG00000084734	GCKR
ENSG00000084754	HADHA
ENSG00000084764	MAPRE3
ENSG00000084774	CAD
ENSG00000085063	CD59
ENSG00000085117	CD82
ENSG00000085185	BCORL1
ENSG00000085224	ATRX
ENSG00000085231	AK6
ENSG00000085265	FCN1
ENSG00000085274	MYNN
ENSG00000085276	MECOM
ENSG00000085365	SCAMP1
ENSG00000085377	PREP
ENSG00000085382	HACE1
ENSG00000085415	SEH1L
ENSG00000085433	WDR47
ENSG00000085449	WDFY1
ENSG00000085465	OVGP1
ENSG00000085491	SLC25A24
ENSG00000085511	MAP3K4
ENSG00000085514	PILRA
ENSG00000085552	IGSF9
ENSG00000085563	ABCB1
ENSG00000085644	ZNF213
ENSG00000085662	AKR1B1
ENSG00000085719	CPNE3
ENSG00000085721	RRN3
ENSG00000085733	CTTN
ENSG00000085741	WNT11
ENSG00000085760	MTIF2
ENSG00000085788	DDHD2
ENSG00000085831	TTC39A
ENSG00000085832	EPS15
ENSG00000085840	ORC1
ENSG00000085871	MGST2
ENSG00000085872	CHERP
ENSG00000085978	ATG16L1
ENSG00000085982	USP40
ENSG00000085998	POMGNT1
ENSG00000085999	RAD54L
ENSG00000086015	MAST2
ENSG00000086061	DNAJA1
ENSG00000086062	B4GALT1
ENSG00000086065	CHMP5
ENSG00000086102	NFX1
ENSG00000086159	AQP6
ENSG00000086189	DIMT1
ENSG00000086200	IPO11
ENSG00000086205	FOLH1
ENSG00000086232	EIF2AK1
ENSG00000086288	NME8
ENSG00000086289	EPDR1
ENSG00000086300	SNX10
ENSG00000086475	SEPHS1
ENSG00000086504	MRPL28
ENSG00000086506	HBQ1
ENSG00000086544	ITPKC
ENSG00000086548	CEACAM6
ENSG00000086570	FAT2
ENSG00000086589	RBM22
ENSG00000086598	TMED2
ENSG00000086619	ERO1B
ENSG00000086666	ZFAND6
ENSG00000086696	HSD17B2
ENSG00000086712	TXLNG
ENSG00000086717	PPEF1
ENSG00000086730	LAT2
ENSG00000086758	HUWE1
ENSG00000086827	ZW10
ENSG00000086848	ALG9
ENSG00000086967	MYBPC2
ENSG00000086991	NOX4
ENSG00000087008	ACOX3
ENSG00000087053	MTMR2
ENSG00000087074	PPP1R15A
ENSG00000087076	HSD17B14
ENSG00000087077	TRIP6
ENSG00000087085	ACHE
ENSG00000087086	FTL
ENSG00000087087	SRRT
ENSG00000087088	BAX
ENSG00000087095	NLK
ENSG00000087111	PIGS
ENSG00000087116	ADAMTS2
ENSG00000087128	TMPRSS11E
ENSG00000087152	ATXN7L3
ENSG00000087157	PGS1
ENSG00000087191	PSMC5
ENSG00000087206	UIMC1
ENSG00000087237	CETP
ENSG00000087245	MMP2
ENSG00000087250	MT3
ENSG00000087253	LPCAT2
ENSG00000087258	GNAO1
ENSG00000087263	OGFOD1
ENSG00000087266	SH3BP2
ENSG00000087269	NOP14
ENSG00000087274	ADD1
ENSG00000087299	L2HGDH
ENSG00000087301	TXNDC16
ENSG00000087302	RTRAF
ENSG00000087303	NID2
ENSG00000087338	GMCL1
ENSG00000087365	SF3B2
ENSG00000087448	KLHL42
ENSG00000087460	GNAS
ENSG00000087470	DNM1L
ENSG00000087494	PTHLH
ENSG00000087495	PHACTR3
ENSG00000087502	ERGIC2
ENSG00000087510	TFAP2C
ENSG00000087586	AURKA
ENSG00000087589	CASS4
ENSG00000087842	PIR
ENSG00000087884	AAMDC
ENSG00000087903	RFX2
ENSG00000087916	NA
ENSG00000087995	METTL2A
ENSG00000088002	SULT2B1
ENSG00000088035	ALG6
ENSG00000088038	CNOT3
ENSG00000088053	GP6
ENSG00000088179	PTPN4
ENSG00000088205	DDX18
ENSG00000088247	KHSRP
ENSG00000088256	GNA11
ENSG00000088280	ASAP3
ENSG00000088298	EDEM2
ENSG00000088305	DNMT3B
ENSG00000088320	REM1
ENSG00000088325	TPX2
ENSG00000088340	FER1L4
ENSG00000088356	PDRG1
ENSG00000088367	EPB41L1
ENSG00000088386	SLC15A1
ENSG00000088387	DOCK9
ENSG00000088448	ANKRD10
ENSG00000088451	TGDS
ENSG00000088538	DOCK3
ENSG00000088543	C3orf18
ENSG00000088682	COQ9
ENSG00000088726	TMEM40
ENSG00000088727	KIF9
ENSG00000088756	ARHGAP28
ENSG00000088766	CRLS1
ENSG00000088782	DEFB127
ENSG00000088808	PPP1R13B
ENSG00000088812	ATRN
ENSG00000088826	SMOX
ENSG00000088827	SIGLEC1
ENSG00000088832	FKBP1A
ENSG00000088833	NSFL1C
ENSG00000088836	SLC4A11
ENSG00000088854	C20orf194
ENSG00000088876	ZNF343
ENSG00000088881	EBF4
ENSG00000088882	CPXM1
ENSG00000088888	MAVS
ENSG00000088899	LZTS3
ENSG00000088926	F11
ENSG00000088930	XRN2
ENSG00000088970	KIZ
ENSG00000088986	DYNLL1
ENSG00000088992	TESC
ENSG00000089006	SNX5
ENSG00000089009	RPL6
ENSG00000089012	SIRPG
ENSG00000089022	MAPKAPK5
ENSG00000089041	P2RX7
ENSG00000089048	ESF1
ENSG00000089050	RBBP9
ENSG00000089053	ANAPC5
ENSG00000089057	SLC23A2
ENSG00000089060	SLC8B1
ENSG00000089063	TMEM230
ENSG00000089091	DZANK1
ENSG00000089094	KDM2B
ENSG00000089101	CFAP61
ENSG00000089116	LHX5
ENSG00000089123	TASP1
ENSG00000089127	OAS1
ENSG00000089154	GCN1
ENSG00000089157	RPLP0
ENSG00000089159	PXN
ENSG00000089163	SIRT4
ENSG00000089169	RPH3A
ENSG00000089177	KIF16B
ENSG00000089195	TRMT6
ENSG00000089199	CHGB
ENSG00000089220	PEBP1
ENSG00000089225	TBX5
ENSG00000089234	BRAP
ENSG00000089248	ERP29
ENSG00000089250	NOS1
ENSG00000089280	FUS
ENSG00000089289	IGBP1
ENSG00000089327	FXYD5
ENSG00000089335	ZNF302
ENSG00000089351	GRAMD1A
ENSG00000089356	FXYD3
ENSG00000089472	HEPH
ENSG00000089486	CDIP1
ENSG00000089505	CMTM1
ENSG00000089558	KCNH4
ENSG00000089597	GANAB
ENSG00000089639	GMIP
ENSG00000089682	RBM41
ENSG00000089685	BIRC5
ENSG00000089692	LAG3
ENSG00000089693	MLF2
ENSG00000089723	OTUB2
ENSG00000089737	DDX24
ENSG00000089775	ZBTB25
ENSG00000089818	NECAP1
ENSG00000089820	ARHGAP4
ENSG00000089847	ANKRD24
ENSG00000089876	DHX32
ENSG00000089902	RCOR1
ENSG00000089916	GPATCH2L
ENSG00000090006	LTBP4
ENSG00000090013	BLVRB
ENSG00000090020	SLC9A1
ENSG00000090054	SPTLC1
ENSG00000090060	PAPOLA
ENSG00000090061	CCNK
ENSG00000090097	PCBP4
